income_t_id,fiscal_date_ending,gross_profit,total_revenue,cost_of_revenue,costof_goods_and_services_sold,operating_income,selling_general_and_administrative,research_and_development,operating_expenses,investment_income_net,net_interest_income,interest_income,interest_expense,non_interest_income,other_non_operating_income,depreciation,depreciation_and_amortization,income_before_tax,income_tax_expense,interest_and_debt_expense,net_income_from_continuing_operations,comprehensive_income_net_of_tax,ebit,ebitda,net_income,symbol,sector,year,quarter,company_id,name
692,2018-12-31,28015000000,26499000000,5263000000,20574000000,19412000000,3630000000,4065000000,8603000000,0,0,0,1252000000,33278000000,0,1062000000,536000000,394000000,-367000000,0,696000000,-423000000,19412000000,19948000000,761000000,GE,Industriales,2018,Q4,28,GE Aerospace
693,2018-09-30,2745000000,23392000000,26828000000,17847000000,-24092000000,4100000000,0,26837000000,0,0,0,1227000000,29574000000,0,1257000000,831000000,-22717000000,52000000,0,-22917000000,-22566000000,-24092000000,-23261000000,-22769000000,GE,Industriales,2018,Q3,28,GE Aerospace
694,2018-06-30,25616000000,29162000000,4488000000,21749000000,21116000000,4346000000,0,4500000000,0,0,0,1295000000,30104000000,0,1395000000,547000000,1304000000,504000000,0,864000000,229000000,21116000000,21663000000,800000000,GE,Industriales,2018,Q2,28,GE Aerospace
695,2018-03-31,2317000000,27788000000,26343000000,20911000000,-2560000000,4088000000,0,4877000000,0,0,0,1285000000,26002000000,0,1272000000,613000000,-1197000000,-50000000,0,261000000,395000000,-2560000000,-1947000000,-1147000000,GE,Industriales,2018,Q1,28,GE Aerospace
696,2023-12-31,6054000000,17070000000,11016000000,11304000000,3134000000,1756000000,554000000,2341000000,170000000,44000000,170000000,126000000,-81000000,241000000,0,44000000,3263000000,587000000,0,2673000000,3088000000,3134000000,3178000000,2676000000,CAT,Industriales,2023,Q4,29,Caterpillar Inc
697,2023-09-30,6227000000,16810000000,10583000000,10863000000,3449000000,1624000000,554000000,2162000000,135000000,-129000000,129000000,129000000,17000000,195000000,0,44000000,3528000000,734000000,0,2793000000,2508000000,3449000000,3493000000,2794000000,CAT,Industriales,2023,Q3,29,Caterpillar Inc
698,2023-06-30,6253000000,17318000000,11065000000,11310000000,3652000000,1528000000,528000000,2046000000,96000000,-127000000,127000000,127000000,40000000,127000000,0,64000000,3674000000,752000000,0,2924000000,2722000000,3652000000,3716000000,2922000000,CAT,Industriales,2023,Q2,29,Caterpillar Inc
699,2023-03-31,5759000000,15862000000,10103000000,10320000000,2731000000,1463000000,472000000,3094000000,93000000,-129000000,129000000,129000000,-658000000,32000000,0,66000000,2651000000,708000000,0,1942000000,2654000000,2731000000,2797000000,1943000000,CAT,Industriales,2023,Q1,29,Caterpillar Inc
700,2022-12-31,4983000000,16597000000,11614000000,11802000000,1680000000,1479000000,401000000,2981000000,69000000,-117000000,117000000,117000000,-301000000,536000000,0,71000000,2098000000,644000000,0,1454000000,2350000000,1680000000,1751000000,1454000000,CAT,Industriales,2022,Q4,29,Caterpillar Inc
701,2022-09-30,4792000000,14994000000,10202000000,10353000000,2425000000,1401000000,476000000,1891000000,52000000,-109000000,109000000,109000000,134000000,242000000,0,70000000,2568000000,527000000,0,2040000000,1187000000,2425000000,2495000000,2041000000,CAT,Industriales,2022,Q3,29,Caterpillar Inc
702,2022-06-30,4272000000,14247000000,9975000000,10095000000,1944000000,1425000000,480000000,1895000000,25000000,-108000000,94000000,108000000,224000000,260000000,0,71000000,2100000000,427000000,0,1673000000,884000000,1944000000,2015000000,1673000000,CAT,Industriales,2022,Q2,29,Caterpillar Inc
703,2022-03-31,4030000000,13589000000,9559000000,9665000000,1855000000,1346000000,457000000,1776000000,21000000,-109000000,53000000,109000000,47000000,253000000,0,72000000,2006000000,469000000,0,1537000000,1380000000,1855000000,1927000000,1537000000,CAT,Industriales,2022,Q1,29,Caterpillar Inc
704,2021-12-31,3795000000,13798000000,10003000000,10106000000,1611000000,1422000000,439000000,1785000000,16000000,-112000000,112000000,112000000,0,1063000000,0,74000000,2549000000,429000000,0,2120000000,2007000000,1611000000,1685000000,2120000000,CAT,Industriales,2021,Q4,29,Caterpillar Inc
705,2021-09-30,3780000000,12397000000,8617000000,8728000000,1664000000,1340000000,427000000,1757000000,20000000,-114000000,114000000,114000000,47000000,225000000,0,75000000,1794000000,368000000,0,1428000000,1140000000,1664000000,1739000000,1426000000,CAT,Industriales,2021,Q3,29,Caterpillar Inc
706,2021-06-30,4008000000,12889000000,8881000000,8997000000,1789000000,1364000000,446000000,1787000000,21000000,-120000000,120000000,120000000,-32000000,201000000,0,76000000,1883000000,470000000,0,1414000000,1549000000,1789000000,1865000000,1413000000,CAT,Industriales,2021,Q2,29,Caterpillar Inc
707,2021-03-31,3875000000,11887000000,8012000000,8137000000,1814000000,1239000000,374000000,1629000000,23000000,-142000000,142000000,142000000,95000000,325000000,0,77000000,2005000000,475000000,0,1531000000,1128000000,1814000000,1891000000,1530000000,CAT,Industriales,2021,Q1,29,Caterpillar Inc
708,2020-12-31,2786000000,11235000000,7784000000,7912000000,1380000000,1216000000,374000000,1600000000,21000000,-130000000,130000000,130000000,-71000000,-309000000,0,75000000,2953000000,167000000,0,2786000000,1340000000,1380000000,1455000000,2786000000,CAT,Industriales,2020,Q4,29,Caterpillar Inc
709,2020-09-30,2309000000,9881000000,6919000000,7056000000,985000000,1126000000,344000000,1535000000,21000000,-136000000,149000000,136000000,-43000000,14000000,0,78000000,855000000,187000000,0,671000000,1035000000,985000000,1063000000,668000000,CAT,Industriales,2020,Q3,29,Caterpillar Inc
710,2020-06-30,2197000000,9997000000,7113000000,7262000000,784000000,1179000000,341000000,1626000000,27000000,-135000000,75000000,135000000,-4000000,29000000,0,78000000,685000000,227000000,0,459000000,655000000,784000000,862000000,458000000,CAT,Industriales,2020,Q2,29,Caterpillar Inc
711,2020-03-31,2648000000,10635000000,7266000000,7441000000,1404000000,1121000000,356000000,1469000000,43000000,-113000000,203000000,113000000,-75000000,222000000,0,80000000,1517000000,425000000,0,1093000000,647000000,1404000000,1484000000,1092000000,CAT,Industriales,2020,Q1,29,Caterpillar Inc
712,2019-12-31,3269000000,13144000000,9117000000,9300000000,1850000000,1283000000,386000000,11294000000,46000000,-112000000,93000000,112000000,-33000000,-373000000,0,80000000,3545000000,276000000,0,3269000000,1314000000,1850000000,1930000000,3269000000,CAT,Industriales,2019,Q4,29,Caterpillar Inc
713,2019-09-30,3405000000,12758000000,8569000000,8758000000,2020000000,1251000000,431000000,10738000000,50000000,-103000000,48000000,103000000,-5000000,88000000,0,81000000,2012000000,518000000,0,1494000000,1210000000,2020000000,2101000000,1494000000,CAT,Industriales,2019,Q3,29,Caterpillar Inc
714,2019-06-30,3730000000,14432000000,9941000000,10133000000,2213000000,1309000000,441000000,12219000000,54000000,-103000000,92000000,103000000,-47000000,68000000,0,81000000,2185000000,565000000,0,1619000000,1709000000,2213000000,2294000000,1620000000,CAT,Industriales,2019,Q2,29,Caterpillar Inc
715,2019-03-31,3721000000,13466000000,9003000000,9193000000,2207000000,1319000000,435000000,11259000000,52000000,-103000000,6000000,103000000,18000000,160000000,0,82000000,2268000000,387000000,0,1884000000,1869000000,2207000000,2289000000,1881000000,CAT,Industriales,2019,Q1,29,Caterpillar Inc
716,2018-12-31,3643000000,14342000000,9987000000,10176000000,1883000000,1463000000,466000000,12459000000,56000000,0,0,99000000,-41000000,-417000000,0,83000000,3964000000,321000000,0,3643000000,932000000,1883000000,1966000000,3643000000,CAT,Industriales,2018,Q4,29,Caterpillar Inc
717,2018-09-30,3741000000,13510000000,9022000000,9207000000,2135000000,1299000000,479000000,11375000000,59000000,0,0,102000000,-81000000,102000000,0,82000000,2142000000,415000000,0,1727000000,1655000000,2135000000,2217000000,1727000000,CAT,Industriales,2018,Q3,29,Caterpillar Inc
718,2018-06-30,3857000000,14011000000,9422000000,9422000000,2167000000,1440000000,462000000,11844000000,45000000,0,0,102000000,-60000000,121000000,0,83000000,2197000000,490000000,0,1705000000,1227000000,2167000000,2250000000,1707000000,CAT,Industriales,2018,Q2,29,Caterpillar Inc
719,2018-03-31,3584000000,12859000000,8566000000,8566000000,2108000000,1276000000,443000000,10751000000,36000000,0,0,101000000,-19000000,127000000,0,83000000,2137000000,472000000,0,1667000000,1852000000,2108000000,2191000000,1665000000,CAT,Industriales,2018,Q1,29,Caterpillar Inc
720,2023-12-31,1481022000,1889247000,408225000,408225000,834851000,98309000,0,758323000,0,-174450000,0,174450000,-75633000,0,0,638346000,689433000,58497000,174450000,834851000,302518000,863883000,1502229000,630936000,PLD,Inmobiliario,2023,Q4,30,Prologis Inc
721,2023-09-30,759905000,1914664000,1154759000,416076000,882108000,96673000,0,751025000,0,-181053000,41724000,181053000,11000000,0,0,642010000,788870000,41243000,181053000,799141000,894214000,969923000,1611933000,747627000,PLD,Inmobiliario,2023,Q3,30,Prologis Inc
722,2023-06-30,1365218000,2450971000,1085753000,387938000,1411790000,95647000,0,709975000,0,-149818000,53072000,149818000,17000000,96746000,0,602168000,1295255000,79227000,149818000,1279491000,1380082000,1445073000,2047241000,1216028000,PLD,Inmobiliario,2023,Q2,30,Prologis Inc
723,2023-03-31,653889000,1768587000,1114698000,412554000,579043000,99777000,0,709328000,0,-136011000,51618000,136011000,7162000,87668000,0,602367000,496694000,32071000,132736000,498629000,411808000,632705000,1235072000,464623000,PLD,Inmobiliario,2023,Q1,30,Prologis Inc
724,2022-12-31,1376700000,1751592000,374892000,374892000,813449000,85420000,0,709909000,0,-120796000,174407000,120796000,-127733000,-54900000,0,612367000,604901000,17687000,122085000,813449000,215231000,725697000,1338064000,587214000,PLD,Inmobiliario,2022,Q4,30,Prologis Inc
725,2022-09-30,976832000,1750892000,774060000,284707000,914970000,87903000,0,496357000,0,-63884000,192873000,63884000,94000000,256757000,0,401450000,1054133000,38669000,63884000,1069174000,1272599000,1118017000,1519467000,1015464000,PLD,Inmobiliario,2022,Q3,30,Prologis Inc
726,2022-06-30,496188000,1252080000,755892000,270465000,533317000,83114000,0,497048000,0,-60293000,6227000,60293000,14270000,6227000,0,402313000,661227000,49834000,61023000,646436000,963752000,721520000,1123833000,611393000,PLD,Inmobiliario,2022,Q2,30,Prologis Inc
727,2022-03-31,472161000,1219128000,746967000,275674000,1205802000,74646000,0,480882000,0,-64064000,1053000,64064000,30108000,1053000,0,396647000,1180007000,29222000,82229000,1219722000,1347918000,1244071000,1640718000,1150785000,PLD,Inmobiliario,2022,Q1,30,Prologis Inc
728,2021-12-31,1015541000,1277233000,261692000,261692000,1208273000,73823000,0,478032000,0,-62897000,132491000,62897000,25583000,-3744000,0,396825000,1288573000,39911000,62897000,1208273000,1354315000,1351470000,1748295000,1248662000,PLD,Inmobiliario,2021,Q4,30,Prologis Inc
729,2021-09-30,468666000,1183049000,714383000,256607000,765660000,66970000,0,462189000,0,-63638000,91506000,63638000,-2000000,-846000,0,390806000,782973000,59435000,63638000,797731000,774752000,846611000,1237417000,723538000,PLD,Inmobiliario,2021,Q3,30,Prologis Inc
730,2021-06-30,438631000,1150842000,712211000,245133000,700866000,74342000,0,474272000,0,-68412000,1358000,68412000,-8000000,715000,0,392736000,649371000,49195000,68412000,650313000,586607000,717783000,1110519000,600176000,PLD,Inmobiliario,2021,Q2,30,Prologis Inc
731,2021-03-31,394825000,1148316000,753491000,277884000,532197000,78032000,0,479051000,0,-71281000,80666000,71281000,-106727000,4746000,0,397575000,393064000,25717000,258734000,399693000,539535000,464345000,861920000,367347000,PLD,Inmobiliario,2021,Q1,30,Prologis Inc
732,2020-12-31,864751000,1111597000,246846000,246846000,482380000,66144000,0,487647000,0,-76856000,109809000,76856000,-142784000,5513000,0,417066000,322774000,40880000,100546000,482380000,272620000,399630000,816696000,281894000,PLD,Inmobiliario,2020,Q4,30,Prologis Inc
733,2020-09-30,362197000,1082773000,720576000,245490000,556520000,74348000,0,478106000,0,-80711000,113579000,80711000,-97266000,-5866000,0,400738000,314848000,12154000,178977000,332521000,260358000,395559000,796297000,302694000,PLD,Inmobiliario,2020,Q3,30,Prologis Inc
734,2020-06-30,803265000,1266124000,462859000,232109000,611987000,64664000,0,470838000,0,-81298000,1027000,81298000,-17573000,1027000,0,398195000,452684000,46511000,104871000,454938000,406396000,533982000,932177000,406173000,PLD,Inmobiliario,2020,Q2,30,Prologis Inc
735,2020-03-31,562582000,978241000,415659000,227618000,468057000,69689000,0,430233000,0,-75642000,370000,75642000,70959000,370000,0,345970000,521966000,30913000,118409000,521164000,339099000,597608000,943578000,491053000,PLD,Inmobiliario,2020,Q1,30,Prologis Inc
736,2019-12-31,826016000,826016000,184196000,184196000,559640000,65542000,0,894005000,0,-60080000,11337000,60080000,-112106000,11337000,0,289240000,408278000,21287000,60120000,559640000,446839000,468358000,757598000,386991000,PLD,Inmobiliario,2019,Q4,30,Prologis Inc
737,2019-09-30,594728000,942181000,347453000,180864000,471480000,65199000,0,226433000,0,-60244000,654000,60244000,-2585000,654000,0,282254000,465232000,13086000,73829000,491013000,481009000,525476000,807730000,452146000,PLD,Inmobiliario,2019,Q3,30,Prologis Inc
738,2019-06-30,439720000,790372000,350652000,181138000,442056000,66276000,0,129972000,0,-59122000,4312000,59122000,706304000,4312000,0,284376000,411908000,26632000,59507000,410826000,335373000,471030000,755406000,385276000,PLD,Inmobiliario,2019,Q2,30,Prologis Inc
739,2019-03-31,418342000,772052000,353710000,188068000,376590000,69701000,0,169336000,0,-60507000,7910000,60507000,702849000,7910000,0,284009000,362058000,13512000,62623000,373765000,404011000,422565000,706574000,348546000,PLD,Inmobiliario,2019,Q1,30,Prologis Inc
740,2018-12-31,807085000,807085000,343456000,220134000,598646000,56698000,0,566005000,0,-62380000,0,62380000,527574000,5155000,0,286758000,616778000,18718000,62309000,241080000,559954000,679158000,965916000,598060000,PLD,Inmobiliario,2018,Q4,30,Prologis Inc
741,2018-09-30,367486000,682432000,314946000,182574000,375579000,62244000,0,500911000,0,-64186000,0,64186000,474910000,1891000,0,252702000,361792000,13956000,66141000,375520000,342757000,425978000,678680000,347836000,PLD,Inmobiliario,2018,Q3,30,Prologis Inc
742,2018-06-30,359988000,621276000,261288000,168179000,281555000,57615000,0,433982000,0,-56314000,0,56314000,426831000,5641000,0,203673000,350191000,14104000,56032000,364991000,197944000,406505000,610178000,336087000,PLD,Inmobiliario,2018,Q2,30,Prologis Inc
743,2018-03-31,1014758000,693656000,453310000,186801000,432218000,62428000,0,456549000,0,-47245000,0,47245000,393756000,1976000,0,204081000,383930000,16552000,47245000,391959000,365693000,431175000,635256000,367378000,PLD,Inmobiliario,2018,Q1,30,Prologis Inc
744,2023-12-31,2081800000,2786700000,704900000,800100000,716900000,252300000,0,191400000,0,-350700000,36300000,350700000,-211000000,-367300000,0,-783100000,106800000,21900000,350700000,13300000,411300000,716900000,-325600000,84900000,AMT,Inmobiliario,2023,Q4,31,American Tower Corp
745,2023-09-30,684600000,2521100000,2134000000,803300000,913000000,220300000,0,1358000000,0,-359200000,45700000,359200000,426700000,234500000,0,762900000,652600000,49500000,359200000,577300000,81600000,658700000,1774700000,586900000,AMT,Inmobiliario,2023,Q3,31,American Tower Corp
746,2023-06-30,905400000,2771700000,1866300000,810100000,873700000,244400000,0,1117900000,0,-348100000,30600000,348100000,88300000,-81200000,0,764600000,488900000,13200000,348400000,461500000,441200000,873700000,1601600000,475700000,AMT,Inmobiliario,2023,Q2,31,American Tower Corp
747,2023-03-31,914600000,2767200000,1852600000,787000000,775600000,263900000,0,1193100000,0,-340200000,225300000,340200000,121600000,-97800000,0,794100000,389200000,53400000,340200000,315000000,528000000,775600000,1523500000,335800000,AMT,Inmobiliario,2023,Q1,31,American Tower Corp
748,2022-12-31,1597900000,2705000000,1107100000,782100000,192000000,224300000,0,1022400000,0,-303500000,936800000,303500000,-453800000,-675700000,0,-695000000,-725800000,-42000000,303500000,-716600000,-3900000,192000000,-1117300000,-683800000,AMT,Inmobiliario,2022,Q4,31,American Tower Corp
749,2022-09-30,690400000,2671500000,1981100000,808800000,652900000,231200000,0,1225100000,0,-294000000,199300000,294000000,694700000,478500000,0,898100000,875800000,36100000,294400000,819700000,-30300000,1169800000,2067900000,839700000,AMT,Inmobiliario,2022,Q3,31,American Tower Corp
750,2022-06-30,812600000,2674300000,1861700000,794000000,782300000,222900000,0,1087400000,0,-276600000,14300000,276600000,611700000,378300000,0,826500000,905600000,7400000,276600000,890900000,-77000000,1182200000,2008700000,898200000,AMT,Inmobiliario,2022,Q2,31,American Tower Corp
